2.6482,-3.1078,2.4044e-06
1.3673,-3.8473,2.4814e-06
-1.3674,-3.8473,2.6398e-06
-2.6482,-3.1078,2.6185e-06
-4.0156,-0.73951,7.9863e-07
-4.0156,0.73951,-7.514e-07
-2.6482,3.1078,-2.6136e-06
-1.3674,3.8473,-2.6586e-06
1.3673,3.8473,-2.5351e-06
3.4887,2.1215,-2.035e-06
3.5816,1.9605,-1.9011e-06
3.5816,-1.9605,1.9413e-06
3.4887,-2.1215,2.0702e-06
0.092944,-4.082,2.9163e-06
-0.092944,-4.082,2.926e-06
-3.4887,-2.1215,2.2417e-06
-3.5816,-1.9605,2.1012e-06
-3.5816,1.9605,-2.0743e-06
-3.4887,2.1215,-2.2179e-06
-0.092944,4.082,-2.9984e-06
0.092944,4.082,-2.9898e-06
2.3546,3.3358,-2.3917e-06
4.0662,0.37129,-3.1646e-07
4.0662,-0.37129,3.818e-07
2.3546,-3.3358,2.3673e-06
1.7115,-3.7071,2.3749e-06
-1.7115,-3.7071,2.5641e-06
-2.3546,-3.3358,2.5818e-06
-4.0662,-0.37129,4.1027e-07
-4.0662,0.37129,-3.5959e-07
-2.3546,3.3358,-2.5794e-06
-1.7115,3.7071,-2.5711e-06
1.7115,3.7071,-2.4213e-06
2.7869,2.9841,-2.4156e-06
3.9777,0.92151,-8.5783e-07
3.9777,-0.92151,9.1889e-07
2.7869,-2.9841,2.4126e-06
1.1908,-3.9056,2.5516e-06
-1.1908,-3.9056,2.6913e-06
-2.7869,-2.9841,2.6246e-06
-3.9777,-0.92151,9.9628e-07
-3.9777,0.92151,-9.5115e-07
-2.7869,2.9841,-2.6181e-06
-1.1908,3.9056,-2.7172e-06
1.1908,3.9056,-2.6088e-06
0.36611,4.0094,-2.654e-06
3.6553,1.6876,-1.5465e-06
3.6553,-1.6877,1.5917e-06
3.2892,-2.3218,2.0567e-06
0.36611,-4.0094,2.5837e-06
-0.36611,-4.0094,2.6239e-06
-3.2892,-2.3218,2.2388e-06
-3.6553,-1.6877,1.73e-06
-3.6553,1.6876,-1.6988e-06
-3.2892,2.3218,-2.2206e-06
-0.36611,4.0094,-2.6868e-06
3.2892,2.3218,-2.0306e-06
0.90865,3.9222,-2.4584e-06
3.8511,1.1742,-1.0546e-06
3.8511,-1.1742,1.11e-06
2.9424,-2.748,2.2048e-06
0.90865,-3.9222,2.397e-06
-0.90865,-3.9222,2.5032e-06
-2.9424,-2.748,2.4063e-06
-3.8511,-1.1742,1.2078e-06
-3.8511,1.1742,-1.1676e-06
-2.9424,2.748,-2.3971e-06
-0.90865,3.9222,-2.5405e-06
2.9424,2.748,-2.1973e-06
1.604,3.6928,-2.1947e-06
4,0.45729,-3.7358e-07
4,-0.45729,4.3635e-07
2.396,-3.2355,2.1597e-06
1.604,-3.6928,2.1474e-06
-1.604,-3.6928,2.3259e-06
-2.396,-3.2355,2.369e-06
-4,-0.45729,4.7266e-07
-4,0.45729,-4.2428e-07
-2.396,3.2355,-2.3672e-06
-1.604,3.6928,-2.3351e-06
2.396,3.2355,-2.1801e-06
1.7704,3.6159,-2.1606e-06
4.0167,0.27475,-2.103e-07
4.0167,-0.27475,2.7388e-07
2.2463,-3.3412,2.1346e-06
1.7704,-3.6159,2.1173e-06
-1.7704,-3.6159,2.3075e-06
-2.2463,-3.3412,2.3426e-06
-4.0167,-0.27475,2.9328e-07
-4.0167,0.27475,-2.4364e-07
-2.2463,3.3412,-2.342e-06
-1.7704,3.6159,-2.3129e-06
2.2463,3.3412,-2.1617e-06
1.2615,3.8233,-2.3089e-06
3.9419,0.81913,-7.0548e-07
3.9419,-0.81913,7.6549e-07
2.6803,-3.0042,2.2043e-06
1.2615,-3.8233,2.2547e-06
-1.2615,-3.8233,2.4012e-06
-2.6803,-3.0042,2.412e-06
-3.9419,-0.81913,8.3375e-07
-3.9419,0.81913,-7.8897e-07
-2.6803,3.0042,-2.4076e-06
-1.2615,3.8233,-2.4223e-06
2.6803,3.0042,-2.2106e-06
1.9332,3.5316,-2.1462e-06
0.72919,3.9595,-2.5354e-06
4.025,0.091648,-4.8533e-08
3.7936,1.3483,-1.2274e-06
4.025,-0.091648,1.1252e-07
3.7936,-1.3482,1.2797e-06
2.0919,-3.44,2.1153e-06
3.0644,-2.6113,2.1763e-06
1.9332,-3.5316,2.1076e-06
0.72919,-3.9595,2.4704e-06
-1.9331,-3.5316,2.3065e-06
-0.72919,-3.9595,2.5545e-06
-2.0919,-3.44,2.3198e-06
-3.0644,-2.6113,2.3728e-06
-4.0251,-0.091648,1.1444e-07
-3.7936,-1.3482,1.3915e-06
-4.0251,0.091648,-6.4277e-08
-3.7936,1.3483,-1.3541e-06
-2.0919,3.44,-2.3205e-06
-3.0644,2.6113,-2.3608e-06
-1.9331,3.5316,-2.3091e-06
-0.72919,3.9595,-2.6012e-06
2.0919,3.44,-2.1485e-06
3.0644,2.6113,-2.1623e-06
0.54822,3.9886,-2.6015e-06
3.7283,1.5195,-1.3909e-06
3.7283,-1.5195,1.4399e-06
3.1801,-2.4691,2.1269e-06
0.54822,-3.9886,2.5334e-06
-0.54822,-3.9886,2.5953e-06
-3.1801,-2.4691,2.3169e-06
-3.7283,-1.5195,1.5652e-06
-3.7283,1.5195,-1.5307e-06
-3.1801,2.4691,-2.3019e-06
-0.54822,3.9886,-2.6507e-06
3.1801,2.4691,-2.1066e-06
0.18325,4.0219,-2.6879e-06
3.5747,1.8523,-1.6907e-06
3.5747,-1.8523,1.7317e-06
3.3915,-2.1696,1.9666e-06
0.18325,-4.0219,2.6165e-06
-0.18325,-4.0219,2.6362e-06
-3.3915,-2.1696,2.1395e-06
-3.5747,-1.8523,1.8824e-06
-3.5747,1.8523,-1.8545e-06
-3.3915,2.1697,-2.1181e-06
-0.18325,4.0219,-2.7043e-06
3.3915,2.1697,-1.9351e-06
1.4343,3.7619,-2.2462e-06
3.9751,0.63887,-5.3831e-07
3.9751,-0.63887,5.9988e-07
2.5408,-3.1231,2.185e-06
1.4343,-3.7619,2.1954e-06
-1.4343,-3.7619,2.3591e-06
-2.5408,-3.1231,2.394e-06
-3.9751,-0.63887,6.5255e-07
-3.9751,0.63887,-6.0577e-07
-2.5408,3.1231,-2.3912e-06
-1.4343,3.7619,-2.3739e-06
2.5408,3.1231,-2.1983e-06
3.4867,-2.013,1.858e-06
0,-4.0261,2.6351e-06
-3.4867,-2.013,2.0204e-06
-3.4867,2.013,-1.9957e-06
0,4.0261,-2.706e-06
3.4867,2.013,-1.8216e-06
1.0862,3.8768,-2.3805e-06
3.9005,0.99769,-8.7805e-07
3.9005,-0.99769,9.3599e-07
2.8143,-2.8791,2.2129e-06
1.0862,-3.8768,2.3227e-06
-1.0862,-3.8768,2.4499e-06
-2.8143,-2.8791,2.418e-06
-3.9005,-0.99769,1.0193e-06
-3.9005,0.99769,-9.7668e-07
-2.8143,2.8791,-2.4115e-06
-1.0862,3.8768,-2.4786e-06
2.8143,2.8791,-2.2122e-06
0.27107,3.9629,-2.4075e-06
3.5675,1.7467,-1.4996e-06
3.5675,-1.7467,1.541e-06
3.2964,-2.2162,1.8603e-06
0.27107,-3.9629,2.3391e-06
-0.27107,-3.9629,2.3682e-06
-3.2964,-2.2162,2.0343e-06
-3.5675,-1.7467,1.6828e-06
-3.5675,1.7467,-1.654e-06
-3.2964,2.2162,-2.0148e-06
-0.27107,3.9629,-2.4317e-06
3.2964,2.2162,-1.8327e-06
1.1585,3.7995,-2.1038e-06
3.8697,0.89648,-7.3036e-07
3.4843,1.9073,-1.6252e-06
3.8697,-0.89648,7.8746e-07
3.4843,-1.9072,1.6624e-06
2.7112,-2.903,2.0259e-06
3.3939,-2.0639,1.7715e-06
1.1585,-3.7995,2.0498e-06
0.090418,-3.9711,2.3636e-06
-1.1585,-3.7995,2.1837e-06
-0.090418,-3.9711,2.3731e-06
-2.7112,-2.903,2.2275e-06
-3.3939,-2.0639,1.936e-06
-3.8697,-0.89648,8.6178e-07
-3.4843,-1.9072,1.816e-06
-3.8697,0.89648,-8.194e-07
-3.4843,1.9073,-1.7902e-06
-2.7112,2.903,-2.2225e-06
0.090418,3.9711,-2.4322e-06
-3.3939,2.0639,-1.9133e-06
-1.1585,3.7995,-2.2076e-06
-0.090418,3.9711,-2.4404e-06
2.7112,2.903,-2.029e-06
3.3939,2.0639,-1.739e-06
0.63031,3.9218,-2.3126e-06
3.7115,1.415,-1.213e-06
3.7115,-1.415,1.2618e-06
3.0812,-2.5068,1.9859e-06
0.63031,-3.9218,2.2484e-06
-0.63031,-3.9218,2.3197e-06
-3.0812,-2.5068,2.1753e-06
-3.7115,-1.415,1.3781e-06
-3.7115,1.415,-1.3432e-06
-3.0812,2.5068,-2.1618e-06
-0.63031,3.9218,-2.3691e-06
3.0812,2.5068,-1.9697e-06
1.3302,3.7428,-2.0437e-06
3.9064,0.71942,-5.7406e-07
3.9064,-0.71942,6.3294e-07
2.5763,-3.0234,2.007e-06
1.3302,-3.7428,1.9928e-06
-1.3302,-3.7428,2.1443e-06
-2.5763,-3.0234,2.2104e-06
-3.9064,-0.71942,6.9227e-07
-3.9064,0.71942,-6.4788e-07
-2.5763,3.0234,-2.2072e-06
-1.3302,3.7428,-2.1617e-06
2.5763,3.0234,-2.0169e-06
3.9721,2.2504e-06,3.0986e-08
1.9861,-3.44,1.9014e-06
-1.9861,-3.44,2.0978e-06
-3.9721,-2.25e-06,2.4353e-08
-1.9861,3.44,-2.1002e-06
1.9861,3.44,-1.9365e-06
1.665,3.6063,-1.954e-06
3.9557,0.36121,-2.6982e-07
3.9557,-0.36121,3.3104e-07
2.2907,-3.2451,1.9477e-06
1.665,-3.6063,1.91e-06
-1.665,-3.6063,2.0897e-06
-2.2906,-3.2451,2.151e-06
-3.9557,-0.36121,3.5837e-07
-3.9557,0.36121,-3.1083e-07
-2.2906,3.2451,-2.1507e-06
-1.665,3.6063,-2.0973e-06
2.2907,3.2451,-1.971e-06
0.45115,3.9464,-2.3666e-06
3.6433,1.5825,-1.3594e-06
3.6433,-1.5825,1.4048e-06
3.1921,-2.3639,1.9333e-06
0.45115,-3.9464,2.2999e-06
-0.45115,-3.9464,2.3497e-06
-3.1921,-2.3639,2.1157e-06
-3.6433,-1.5825,1.5339e-06
-3.6433,1.5825,-1.502e-06
-3.1921,2.3639,-2.0993e-06
-0.45115,3.9464,-2.407e-06
3.1921,2.3639,-1.9112e-06
0.80815,3.889,-2.247e-06
3.7721,1.2446,-1.0584e-06
3.7721,-1.2446,1.1104e-06
2.9639,-2.6444,2.0187e-06
0.80815,-3.889,2.186e-06
-0.80815,-3.889,2.2789e-06
-2.9639,-2.6444,2.2135e-06
-3.7721,-1.2446,1.2132e-06
-3.7721,1.2446,-1.1756e-06
-2.9639,2.6444,-2.2031e-06
-0.80815,3.889,-2.3197e-06
2.9639,2.6444,-2.0086e-06
1.8274,3.5268,-1.9363e-06
3.968,0.18079,-1.1888e-07
3.968,-0.18079,1.8067e-07
2.1406,-3.346,1.9205e-06
1.8274,-3.5268,1.8963e-06
-1.8274,-3.5268,2.0858e-06
-2.1406,-3.346,2.1215e-06
-3.968,-0.18079,1.9123e-07
-3.968,0.18079,-1.4283e-07
-2.1406,3.346,-2.1223e-06
-1.8274,3.5268,-2.0905e-06
2.1406,3.346,-1.9501e-06
0.98433,3.8482,-2.1726e-06
1.4992,3.6784,-1.9923e-06
3.8248,1.0717,-8.9346e-07
3.9351,0.54087,-4.2237e-07
3.8248,-1.0717,9.4829e-07
3.9351,-0.54087,4.8261e-07
2.8405,-2.7766,2.0315e-06
2.436,-3.1375,1.9784e-06
0.98433,-3.8482,2.1152e-06
1.4992,-3.6784,1.9446e-06
-0.98433,-3.8482,2.2293e-06
-1.4992,-3.6784,2.1116e-06
-2.8405,-2.7766,2.2304e-06
-2.436,-3.1375,2.1824e-06
-3.8248,-1.0717,1.0371e-06
-3.9351,-0.54087,5.262e-07
-3.8248,1.0717,-9.9697e-07
-3.9351,0.54087,-4.8011e-07
-2.8405,2.7766,-2.2227e-06
-2.436,3.1375,-2.1807e-06
-0.98433,3.8482,-2.2611e-06
-1.4992,3.6784,-2.1234e-06
2.8405,2.7766,-2.0279e-06
2.436,3.1375,-1.995e-06
3.1015,2.408,-1.8e-06
3.6362,1.482,-1.1945e-06
3.6362,-1.482,1.2402e-06
3.1015,-2.408,1.8188e-06
0.53467,-3.89,2.045e-06
-0.53467,-3.89,2.1053e-06
-3.1015,-2.408,2.0011e-06
-3.6362,-1.482,1.3612e-06
-3.6362,1.482,-1.3283e-06
-3.1015,2.408,-1.987e-06
-0.53467,3.89,-2.1564e-06
0.53467,3.89,-2.1092e-06
2.489,3.0338,-1.8355e-06
3.8718,0.63862,-4.7566e-07
3.8718,-0.63862,5.333e-07
2.489,-3.0338,1.8231e-06
1.3828,-3.6724,1.7652e-06
-1.3828,-3.6724,1.9194e-06
-2.489,-3.0338,2.022e-06
-3.8718,-0.63862,5.8504e-07
-3.8718,0.63862,-5.4137e-07
-2.489,3.0338,-2.0203e-06
-1.3828,3.6724,-1.9345e-06
1.3828,3.6724,-1.8133e-06
3.3081,2.1106,-1.6489e-06
3.4819,1.8096,-1.4501e-06
3.4819,-1.8096,1.488e-06
3.3081,-2.1106,1.6783e-06
0.17376,-3.9202,2.1051e-06
-0.17376,-3.9202,2.1239e-06
-3.3081,-2.1106,1.8442e-06
-3.4819,-1.8096,1.6336e-06
-3.4819,1.8096,-1.6068e-06
-3.3081,2.1106,-1.8238e-06
-0.17376,3.9202,-2.1871e-06
0.17376,3.9202,-2.172e-06
2.6125,2.9233,-1.8376e-06
3.8379,0.80081,-6.0097e-07
3.8379,-0.80081,6.5698e-07
